rel=cannonical	title
http://www.oac.cdlib.org/findaid/ark:/13030/kt2779q14r	Jensen (Kenneth) Papers
http://www.oac.cdlib.org/findaid/ark:/13030/c8cr5vq5	Jeremiah O'Brien (liberty ship) logbooks
http://www.oac.cdlib.org/findaid/ark:/13030/kt287033pj	Jermanok-Pitman (Mary) Shorthand Collection
http://www.oac.cdlib.org/findaid/ark:/13030/c8t1522x	Jerrome (Stephen) Photographs of Artists
http://www.oac.cdlib.org/findaid/ark:/13030/kt4r29q8b4	Jess Papers
http://www.oac.cdlib.org/findaid/ark:/13030/kt5q2nf11m	Jessey (Joseph) photographs
http://www.oac.cdlib.org/findaid/ark:/13030/kt4x0nf3zj	Jesuits. Paraguay. [Documents concerning the Investigation of the Documents concerning the Investigation Dispute between Bishop Bernardino de Cardenas and the Jesuits of Paraguay.]
http://www.oac.cdlib.org/findaid/ark:/13030/c82z1630	Jesus People Collection
http://www.oac.cdlib.org/findaid/ark:/13030/c86q1xtx	"Jewett, Paul King Occasional Bulletins"
http://www.oac.cdlib.org/findaid/ark:/13030/kt2r29r5ws	Jewish Agency for Palestine Council meeting materials
http://www.oac.cdlib.org/findaid/ark:/13030/c8p26wvn	"""Jewish Displaced Persons (""D.P's"") in Germany and the United States of America, 1945 to 1960"""
http://www.oac.cdlib.org/findaid/ark:/13030/c85h7j5r	Jewish Family Service of Los Angeles Oral History Project Collection
http://www.oac.cdlib.org/findaid/ark:/13030/kt9d5nf5gj	Jewish Family Service of Los Angeles records
http://www.oac.cdlib.org/findaid/ark:/13030/c8cf9s8x	"Jewish Federation Council of Greater Los Angeles, Community Relations Committee Collection, Part 1"
http://www.oac.cdlib.org/findaid/ark:/13030/kt1p30378k	Jewish Federation Council of Greater Los Angeles records
http://www.oac.cdlib.org/findaid/ark:/13030/kt7b69s12t	Jewish Federation of the Greater East Bay records
http://www.oac.cdlib.org/findaid/ark:/13030/c85m66fv	Jewish Feminist Conference Records
http://www.oac.cdlib.org/findaid/ark:/13030/c89c6z1d	Jewish Feminist Conference Records and Audiotapes
http://www.oac.cdlib.org/findaid/ark:/13030/kt4r29r90w	Jewish Home for the Aged of Los Angeles records
http://www.oac.cdlib.org/findaid/ark:/13030/c8z036mw	Jewish Newspaper Collection
http://www.oac.cdlib.org/findaid/ark:/13030/ft4b69n6c6	Jewish Social Studies : records
http://www.oac.cdlib.org/findaid/ark:/13030/c8tb18dg	"Jewish Welfare Federation of San Francisco, Marin County, and the Peninsula Records"
http://www.oac.cdlib.org/findaid/ark:/13030/kt067nd8tm	Jezierska (Fanny) letters received
http://www.oac.cdlib.org/findaid/ark:/13030/tf6779p167	Jikihara (Toshihei) Papers
http://www.oac.cdlib.org/findaid/ark:/13030/tf5p30071h	Jimenez (Mario A.) Costa Rica Collection
http://www.oac.cdlib.org/findaid/ark:/13030/kt958036hx	Jin (Wensi) papers
http://www.oac.cdlib.org/findaid/ark:/13030/kt2r29r60t	Jirousek (Ludek) typescript
http://www.oac.cdlib.org/findaid/ark:/13030/c8b27w9r	Jitney Busses scrapbook
http://www.oac.cdlib.org/findaid/ark:/13030/kt3779r81b	Job (Martha) papers
http://www.oac.cdlib.org/findaid/ark:/13030/c82n5100	Jobs (Annie L.) Photograph Album
http://www.oac.cdlib.org/findaid/ark:/13030/c8k9396f	Jochimsen ( Marion L.) Paintings
http://www.oac.cdlib.org/findaid/ark:/13030/c88s4qgd	Joe Keehn Collection
http://www.oac.cdlib.org/findaid/ark:/13030/kt5v19p056	Joglars Records
http://www.oac.cdlib.org/findaid/ark:/13030/c8gf0w1j	John and Noele Brockman Collection
http://www.oac.cdlib.org/findaid/ark:/13030/c8zp4531	John B. Colley (bark) logbook
http://www.oac.cdlib.org/findaid/ark:/13030/c8jh3kd6	John B. Winthrop (ship) records
http://www.oac.cdlib.org/findaid/ark:/13030/kt2p3035g1	John Bodger and Sons Company records
http://www.oac.cdlib.org/findaid/ark:/13030/kt4p3035n7	John Bratt Collection Ranching Records and Biographical Material
http://www.oac.cdlib.org/findaid/ark:/13030/c8vd715q	John C. Ogden Company records
http://www.oac.cdlib.org/findaid/ark:/13030/c81g0k7t	John D. Spreckels (built 1880; brigantine) papers
http://www.oac.cdlib.org/findaid/ark:/13030/kt387033mt	"""John Elway: Fundamentals of Offensive Football"""
http://www.oac.cdlib.org/findaid/ark:/13030/c8jw8g7d	John F. Dockweiler Political Realia Collection
http://www.oac.cdlib.org/findaid/ark:/13030/c8j96538	John Franklin (Hans Frankenthal) papers
http://www.oac.cdlib.org/findaid/ark:/13030/tf4h4nb0s6	John Galen Howard collection of progress photographs graphic]
http://www.oac.cdlib.org/findaid/ark:/13030/kt0d5nf134	"John Henry Lick Diary, 1856 - 1856"
http://www.oac.cdlib.org/findaid/ark:/13030/kt3c6031gf	John (Martha Tyler) papers
http://www.oac.cdlib.org/findaid/ark:/13030/c8pr7tx0	John Muir College Publications
http://www.oac.cdlib.org/findaid/ark:/13030/kt9b69s1vb	John (Otto) typescript
http://www.oac.cdlib.org/findaid/ark:/13030/kt8d5nf4qc	John W. Davis Papers
